position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub
Central Midfield,left,,"Jul 1, 2008",Jack Wilshere,"1,72m",74223,['England'],€3.00m,Arsenal FC U18,17,"Jan 1, 1992",Retired
Central Midfield,left,,"Jul 1, 2007",Fran Mérida,"1,73m",42920,['Spain'],€2.60m,Arsenal FC U18,19,"Mar 4, 1990",Retired
Central Midfield,right,,"Jul 30, 2008",Amaury Bischoff,"1,77m",32950,"['Portugal', 'France']",€400k,SV Werder Bremen II,22,"Mar 31, 1987",Without Club
Central Midfield,right,,"Jul 1, 2007",Mark Randall,"1,83m",44799,['England'],€250k,Arsenal FC U18,19,"Sep 28, 1989",Larne FC
Central Midfield,right,,,Abu Ogogo,"1,77m",44796,"['England', 'Ghana']",€100k,,19,"Nov 3, 1989",Retired
Central Midfield,right,,"Jul 1, 2008",Henri Lansbury,"1,83m",44794,['England'],€50k,Arsenal FC U18,18,"Oct 12, 1990",Retired
Attacking Midfield,right,,"Jul 11, 2008",Samir Nasri,"1,77m",18935,"['France', 'Algeria']",€18.00m,Olympique Marseille,22,"Jun 26, 1987",Retired
Attacking Midfield,both,,"Jul 1, 2006",Tomas Rosicky,"1,79m",132,['Czech Republic'],€13.00m,Borussia Dortmund,28,"Oct 4, 1980",Retired
Attacking Midfield,left,,"Jul 1, 2009",Jay Emmanuel-Thomas,"1,91m",27969,"['England', 'St. Lucia']",,Arsenal FC U18,18,"Dec 27, 1990",Without Club
Left Winger,both,,"Jan 31, 2009",Andrey Arshavin,"1,72m",15378,['Russia'],€26.00m,: Ablöse €16.50m,28,"May 29, 1981",Retired
Right Winger,both,,"Jan 20, 2006",Theo Walcott,"1,75m",33713,['England'],€13.00m,Southampton FC,20,"Mar 16, 1989",Retired
Right Winger,left,,"Jan 1, 2006",Carlos Vela,"1,77m",35773,"['Mexico', 'Spain']",€6.00m,Deportivo Guadalajara U20,20,"Mar 1, 1989",Los Angeles FC
Centre-Forward,right,,"Jan 13, 2006",Emmanuel Adebayor,"1,92m",8883,"['Togo', 'Nigeria']",€25.00m,: Ablöse €10.00m,25,"Feb 26, 1984",Retired
Centre-Forward,left,,"Jul 1, 2004",Robin van Persie,"1,83m",4380,['Netherlands'],€21.00m,: Ablöse €4.50m,25,"Aug 6, 1983",Retired
Centre-Forward,left,,"Jul 1, 2007",Eduardo,"1,77m",24633,"['Croatia', 'Brazil']",€11.00m,GNK Dinamo Zagreb,26,"Feb 25, 1983",Retired
Centre-Forward,,,"Jul 1, 2007",Nicklas Bendtner,,34557,['Denmark'],€7.50m,Arsenal FC Reserves,21,"Jan 16, 1988",Retired
Centre-Forward,right,,,Jay Simpson,"1,78m",44801,"['England', 'Grenada']",€900k,,20,"Dec 1, 1988",Retired
Centre-Forward,right,,,Rui Fonte,"1,81m",9335,['Portugal'],€200k,,19,"Apr 23, 1990",FC Paços de Ferreira
