position,foot,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub
Right Midfield,right,"Jan 24, 2007",Simon Davies,"1,78m",4056,['Wales'],€4.70m,: Ablöse free transfer,29,"Oct 23, 1979",Retired
Attacking Midfield,right,"Jul 1, 2008",Zoltán Gera,"1,83m",18324,['Hungary'],€4.00m,West Bromwich Albion,30,"Apr 22, 1979",Retired
Attacking Midfield,right,"Jul 1, 2007",Wayne Brown,"1,75m",61566,['England'],€150k,Fulham FC U18,20,"Aug 6, 1988",Colliers Wood United
Right Winger,both,"Jul 1, 2007",Diomansy Kamara,"1,84m",6053,"['Senegal', 'France']",€3.50m,West Bromwich Albion,28,"Nov 8, 1980",Retired
Right Winger,both,"Aug 1, 2007",Ki-hyeon Seol,"1,87m",9606,"['Korea, South']",€800k,Reading FC,30,"Jan 8, 1979",Retired
Second Striker,right,"Jan 1, 2014",Clint Dempsey,"1,85m",27577,['United States'],€5.50m,: Ablöse ?,26,"Mar 9, 1983",Retired
Centre-Forward,right,"Aug 7, 2008",Andy Johnson,"1,72m",14031,['England'],€8.50m,: Ablöse €13.30m,28,"Feb 10, 1981",Retired
Centre-Forward,left,"Jul 1, 2008",Bobby Zamora,"1,84m",4205,"['England', 'Trinidad and Tobago']",€3.50m,: Ablöse €4.10m,28,"Jan 16, 1981",Retired
Centre-Forward,right,"Jan 1, 2008",Erik Nevland,"1,78m",13711,['Norway'],€2.00m,: Ablöse €3.00m,31,"Nov 10, 1977",Retired
Centre-Forward,right,"Jan 1, 2009",Giles Barnes,"1,83m",37236,"['Jamaica', 'England']",€1.30m,: Ablöse free transfer,20,"Aug 5, 1988",Retired
Centre-Forward,right,"Jan 23, 2008",Eddie Johnson,"1,83m",38773,['United States'],€1.30m,: Ablöse €2.50m,25,"Mar 31, 1984",Retired
Centre-Forward,right,"Jan 1, 2004",Collins John,"1,85m",4694,"['Netherlands', 'Liberia']",€1.00m,: Ablöse €3.50m,23,"Oct 17, 1985",Retired
Centre-Forward,left,"Sep 1, 2008",Julian Gray,"1,85m",8735,"['England', 'Jamaica']",€500k,Coventry City,29,"Sep 21, 1979",Retired
