position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub
Attacking Midfield,right,,"Jul 1, 2007",Antoine Sibierski,"1,87m",5489,"['France', 'Poland']",€800k,Newcastle United,34,"Aug 5, 1974",Retired
Left Winger,right,,"Jul 1, 2008",Daniël de Ridder,"1,80m",15894,"['Netherlands', 'Israel']",€1.80m,: Ablöse free transfer,25,"Mar 6, 1984",Retired
Right Winger,left,heart problems - Return unknown,"Feb 2, 2009",Charles N'Zogbia,"1,71m",22165,"['France', 'DR Congo']",€5.50m,Newcastle United,23,"May 28, 1986",Retired
Right Winger,right,,"Jul 1, 2006",Tomasz Kupisz,"1,80m",45185,['Poland'],€100k,MKS Piaseczno,19,"Jan 2, 1990",Hutnik Warszawa
Right Winger,right,"Muscle injury - Return expected on Nov 24, 2024","Jul 1, 2023",Callum McManaman,"1,74m",61711,"['England', 'Ireland']",,Without Club,18,"Apr 25, 1991",Wigan Athletic
Centre-Forward,both,,"Jul 1, 2008",Amr Zaki,"1,86m",38178,['Egypt'],€6.50m,Zamalek SC,26,"Apr 1, 1983",Retired
Centre-Forward,right,,"Jul 9, 2006",Emile Heskey,"1,88m",3142,"['England', 'Antigua and Barbuda']",€5.50m,: Ablöse €7.50m,31,"Jan 11, 1978",Retired
Centre-Forward,right,,"Jan 26, 2009",Hugo Rodallega,"1,81m",37934,['Colombia'],€4.50m,Club Necaxa,23,"Jul 25, 1985",Independiente Santa Fe
Centre-Forward,both,,"Jan 1, 2009",Mido,"1,88m",4329,['Egypt'],€4.20m,Middlesbrough FC,26,"Feb 23, 1983",Retired
Centre-Forward,both,,"Jul 1, 2005",Henri Camara,"1,78m",3900,"['Senegal', 'France']",€2.00m,Wolverhampton Wanderers,32,"May 10, 1977",Retired
